2,RB,Lorenzo Taliaferro,BAL,10,11,7,34,1,3,3,12,0,0,0,
2,RB,Matt Forte,CHI,20,10,15,61,0,5,4,44,0,0,0,
2,RB,David Johnson,ARI,7,10,5,42,1,2,1,3,0,0,0,
2,RB,Danny Woodhead,SD,13,10,7,36,0,6,6,68,0,0,0,
2,RB,Melvin Gordon,SD,17,10,16,88,0,1,1,10,0,0,0,
2,RB,Doug Martin,TB,23,10,21,78,0,2,2,20,0,1,0,
2,RB,Karlos Williams,BUF,9,10,6,21,1,3,2,16,0,0,0,
2,RB,Shane Vereen,NYG,14,10,6,19,0,8,8,76,0,0,0,
2,RB,Tevin Coleman,ATL,10,9,9,32,1,1,0,0,0,0,0,
2,RB,T.J. Yeldon,JAC,29,8,25,70,0,4,3,13,0,0,0,
2,RB,Jeremy Langford,CHI,6,8,6,21,1,0,0,0,0,0,0,
2,RB,Damien Williams,MIA,6,8,2,5,0,4,3,15,1,0,0,
2,RB,Justin Forsett,BAL,19,8,15,68,0,4,4,12,0,0,0,
2,RB,Fred Jackson,SEA,2,8,0,0,0,2,2,16,1,1,0,
2,RB,Alfred Morris,WAS,20,7,18,59,0,2,2,13,0,0,0,
2,RB,Chris Johnson,ARI,21,7,20,72,0,1,0,0,0,0,0,
2,RB,Knile Davis,KC,4,7,3,9,1,1,0,0,0,0,0,
2,RB,Joseph Randle,DAL,19,6,18,51,0,1,1,14,0,0,0,
2,RB,Marshawn Lynch,SEA,21,6,15,41,0,6,3,21,0,0,0,
2,RB,Austin Johnson,NO,2,6,1,1,1,1,0,0,0,0,0,
2,RB,Zach Line,MIN,1,6,1,1,1,0,0,0,0,0,0,
2,RB,Carlos Hyde,SF,17,6,13,43,0,4,4,18,0,0,0,
2,RB,Frank Gore,IND,16,6,15,57,0,1,1,4,0,1,0,
2,RB,Chris Ivory,NYJ,16,6,14,57,0,2,2,3,0,0,0,
