5,PK,Brandon McManus,DEN,10,3,0,1,0,
5,PK,Adam Vinatieri,IND,9,2,0,3,0,
5,PK,Mike Nugent,CIN,9,2,0,3,0,
5,PK,Phil Dawson,SF,9,2,0,3,0,
5,PK,Josh Lambo,SD,8,2,1,2,0,
5,PK,Nick Novak,HOU,8,2,0,2,0,
5,PK,Matt Bryant,ATL,7,2,2,1,0,
5,PK,Ryan Succop,TEN,7,2,0,1,0,
5,PK,Dustin Hopkins,WAS,7,2,1,1,0,
5,PK,Jason Myers,JAC,7,1,0,4,0,
5,PK,Dan Bailey,DAL,6,2,0,0,0,
5,PK,Justin Tucker,BAL,6,1,1,3,0,
5,PK,Robbie Gould,CHI,6,2,0,0,0,
5,PK,Steven Hauschka,SEA,6,1,0,3,0,
5,PK,Chandler Catanzaro,ARI,6,0,0,6,0,
5,PK,Chris Boswell,PIT,6,1,0,3,0,
5,PK,Mason Crosby,GB,6,1,0,3,0,
5,PK,Matt Prater,DET,5,1,0,2,0,
5,PK,Zach Hocker,NO,5,1,0,2,0,
5,PK,Cairo Santos,KC,5,1,2,2,0,
5,PK,Sebastian Janikowski,OAK,4,1,2,1,0,
5,PK,Greg Zuerlein,LA,4,1,3,1,0,
5,PK,Dan Carpenter,BUF,2,0,0,2,0,
5,PK,Billy Cundiff,BUF,0,0,0,0,0,
6,PK,Brandon McManus,DEN,14,4,1,2,0,
6,PK,Robbie Gould,CHI,14,4,0,2,0,
6,PK,Matt Prater,DET,13,3,0,4,0,
6,PK,Chris Boswell,PIT,13,4,0,1,0,
6,PK,Phil Dawson,SF,13,4,0,1,0,
6,PK,Steven Hauschka,SEA,11,3,0,2,0,
6,PK,Mike Nugent,CIN,10,2,0,4,0,
6,PK,Nick Folk,NYJ,10,2,1,4,0,
6,PK,Stephen Gostkowski,NE,10,2,0,4,0,
6,PK,Blair Walsh,MIN,10,3,0,1,0,
6,PK,Caleb Sturgis,PHI,9,2,0,3,0,
6,PK,Mason Crosby,GB,9,2,0,3,0,
6,PK,Josh Lambo,SD,8,2,0,2,0,
6,PK,Justin Tucker,BAL,8,2,1,2,0,
6,PK,Andrew Franks,MIA,8,1,0,5,0,
6,PK,Dustin Hopkins,WAS,8,2,0,2,0,
6,PK,Zach Hocker,NO,7,1,2,4,0,
6,PK,Chandler Catanzaro,ARI,7,2,1,1,0,
6,PK,Nick Novak,HOU,7,1,0,4,0,
6,PK,Travis Coons,CLE,5,1,0,2,0,
6,PK,Ryan Succop,TEN,4,1,0,1,0,
6,PK,Cairo Santos,KC,4,1,0,1,0,
6,PK,Graham Gano,CAR,3,0,0,3,1,
6,PK,Dan Carpenter,BUF,3,0,0,3,0,
6,PK,Matt Bryant,ATL,3,0,0,3,0,
6,PK,Adam Vinatieri,IND,3,0,0,3,1,
6,PK,Jason Myers,JAC,2,0,0,2,1,
6,PK,Josh Brown,NYG,1,0,0,1,0,
7,PK,Blair Walsh,MIN,16,5,0,1,1,
7,PK,Sebastian Janikowski,OAK,13,3,0,4,0,
7,PK,Stephen Gostkowski,NE,12,3,0,3,0,
7,PK,Connor Barth,TB,12,3,0,3,0,
7,PK,Dan Carpenter,BUF,11,3,0,2,0,
7,PK,Nick Folk,NYJ,11,3,0,2,0,
7,PK,Cairo Santos,KC,11,3,1,2,0,
7,PK,Caleb Sturgis,PHI,10,3,1,1,0,
7,PK,Graham Gano,CAR,9,2,0,3,0,
7,PK,Josh Brown,NYG,9,2,0,3,0,
7,PK,Steven Hauschka,SEA,8,2,0,2,0,
7,PK,Dan Bailey,DAL,8,2,0,2,0,
7,PK,Chandler Catanzaro,ARI,8,2,1,2,1,
7,PK,Andrew Franks,MIA,8,1,0,5,1,
7,PK,Dustin Hopkins,WAS,7,1,0,4,0,
7,PK,Chris Boswell,PIT,7,2,0,1,0,
7,PK,Josh Lambo,SD,7,2,0,1,0,
7,PK,Travis Coons,CLE,6,2,0,0,0,
7,PK,Greg Zuerlein,LA,6,1,2,3,0,
7,PK,Matt Prater,DET,5,1,0,2,0,
7,PK,Matt Bryant,ATL,4,1,1,1,0,
7,PK,Jason Myers,JAC,4,0,0,4,1,
7,PK,Justin Tucker,BAL,4,1,0,1,0,
7,PK,Adam Vinatieri,IND,3,0,0,3,0,
7,PK,Phil Dawson,SF,3,1,0,0,0,
7,PK,Kai Forbath,NO,3,0,0,3,1,
7,PK,Nick Novak,HOU,2,0,0,2,1,
7,PK,Ryan Succop,TEN,1,0,0,1,0,
7,PK,Jordan Gay,BUF,0,0,0,0,0,
8,PK,Justin Tucker,BAL,17,5,0,2,0,
8,PK,Adam Vinatieri,IND,14,4,0,2,0,
8,PK,Dan Bailey,DAL,12,4,0,0,0,
8,PK,Connor Barth,TB,11,3,0,2,0,
8,PK,Graham Gano,CAR,11,3,0,2,1,
8,PK,Blair Walsh,MIN,11,3,0,2,0,
8,PK,Stephen Gostkowski,NE,10,2,0,4,0,
8,PK,Kai Forbath,NO,10,1,0,7,0,
8,PK,Chandler Catanzaro,ARI,10,2,0,4,0,
8,PK,Sebastian Janikowski,OAK,10,2,1,4,0,
8,PK,Mike Nugent,CIN,10,3,1,1,0,
8,PK,Cairo Santos,KC,9,1,0,6,0,
8,PK,Brandon McManus,DEN,9,2,0,3,0,
8,PK,Josh Lambo,SD,8,2,0,2,1,
8,PK,Nick Novak,HOU,8,2,0,2,0,
8,PK,Matt Bryant,ATL,8,2,0,2,0,
8,PK,Nick Folk,NYJ,8,2,0,2,0,
8,PK,Robbie Gould,CHI,8,2,1,2,0,
8,PK,Steven Hauschka,SEA,7,2,1,1,0,
8,PK,Josh Brown,NYG,7,0,0,7,0,
8,PK,Phil Dawson,SF,6,2,0,0,0,
8,PK,Ryan Succop,TEN,6,2,0,0,0,
8,PK,Greg Zuerlein,LA,5,1,1,2,0,
8,PK,Mason Crosby,GB,4,1,0,1,0,
8,PK,Chris Boswell,PIT,4,1,0,1,0,
8,PK,Matt Prater,DET,4,1,0,1,0,
8,PK,Travis Coons,CLE,2,0,0,2,1,
8,PK,Andrew Franks,MIA,1,0,1,1,0,
9,PK,Josh Brown,NYG,14,4,0,2,0,
9,PK,Graham Gano,CAR,13,3,1,4,0,
9,PK,Connor Barth,TB,12,4,1,0,0,
9,PK,Greg Zuerlein,LA,12,4,1,0,0,
9,PK,Chris Boswell,PIT,12,3,1,3,0,
9,PK,Jason Myers,JAC,11,3,0,2,0,
9,PK,Matt Bryant,ATL,10,3,0,1,0,
9,PK,Adam Vinatieri,IND,9,2,0,3,0,
9,PK,Dan Bailey,DAL,9,2,0,3,0,
9,PK,Caleb Sturgis,PHI,9,2,0,3,0,
9,PK,Stephen Gostkowski,NE,9,2,0,3,0,
9,PK,Ryan Succop,TEN,8,2,1,2,0,
9,PK,Mike Nugent,CIN,7,1,0,4,0,
9,PK,Dan Carpenter,BUF,7,1,0,4,0,
9,PK,Josh Lambo,SD,7,2,0,1,1,
9,PK,Blair Walsh,MIN,7,2,0,1,0,
9,PK,Brandon McManus,DEN,6,1,0,3,0,
9,PK,Sebastian Janikowski,OAK,5,0,0,5,0,
9,PK,Phil Dawson,SF,5,1,0,2,0,
9,PK,Andrew Franks,MIA,5,1,0,2,0,
9,PK,Dustin Hopkins,WAS,4,1,0,1,0,
9,PK,Travis Coons,CLE,4,1,0,1,0,
9,PK,Kai Forbath,NO,4,0,1,4,0,
9,PK,Mason Crosby,GB,3,0,0,3,0,
9,PK,Robbie Gould,CHI,2,0,2,2,0,
9,PK,Jordan Gay,BUF,0,0,0,0,0,
9,PK,Nick Folk,NYJ,0,0,0,0,0,
10,PK,Cairo Santos,KC,17,5,1,2,0,
10,PK,Dustin Hopkins,WAS,17,4,0,5,0,
10,PK,Josh Brown,NYG,14,4,0,2,0,
10,PK,Robbie Gould,CHI,13,3,0,4,0,
10,PK,Chandler Catanzaro,ARI,13,3,0,4,0,
10,PK,Blair Walsh,MIN,12,3,2,3,0,
10,PK,Jason Myers,JAC,10,3,1,1,0,
10,PK,Dan Carpenter,BUF,10,3,0,1,1,
10,PK,Chris Boswell,PIT,10,3,0,1,1,
10,PK,Stephen Gostkowski,NE,9,2,0,3,0,
